,index,date,time,tweet,language,parse,Category
145,145,26/02/2022,23:27:46,photo aris messinis february 24th 2022 kinda hard say 2018 isnt stupid fucks believe random post someone facebook say name olenakurilo kyiv ukrainerussiaconflict kiev,en,photo aris messinis february 24th 2022 kinda hard say 2018 isnt stupid fucks believe random post someone facebook say name olenakurilo kyiv ukrainerussiaconflict kiev,_
146,146,26/02/2022,23:27:33,many examples propaganda undoubtedly class future russianarmy usa,en,many examples propaganda undoubtedly class future russianarmy usa,_
147,147,26/02/2022,23:26:53,igeusllc rafsanchez people wont able stop god example worked hand various events close calls cold also depends apocalypse timing current situation tho im seeing yet although took 1 step direction,en,igeusllc rafsanchez people wont able stop god example worked hand various events close calls cold also depends apocalypse timing current situation tho im seeing yet although took 1 step direction,_
148,148,26/02/2022,23:24:26,reality 👇🏾 whole country suffering madness one person putinhitler stopwar,en,reality 👇🏾 whole country suffering madness one person putinhitler stopwar,_
149,149,26/02/2022,23:22:36,web3 coincidence cryptocurrency btc eth,en,web3 coincidence cryptocurrency btc eth,_
150,150,26/02/2022,23:22:23,wish well ukrainian people tweet stopped second think innocent people palestine 🇵🇸,en,wish well ukrainian people tweet stopped second think innocent people palestine 🇵🇸,_
151,151,26/02/2022,23:22:13,yemeni child hungry almost eight years pray human rights time death yemeni children yes human rights blue eyes blond hair always no_war yemen worldwariii,en,yemeni child hungry almost eight years pray human rights time death yemeni children yes human rights blue eyes blond hair always no_war yemen worldwariii,_
152,152,26/02/2022,23:22:11,say name olenakurilo shes fucking actor many people posting 2 different pictures saying theyre 4 years apart bsboth feb242022 kyiv ukrainerussiaconflict ukrainerussiacrisis kiev,en,say name olenakurilo shes fucking actor many people posting 2 different pictures saying theyre 4 years apart bsboth feb242022 kyiv ukrainerussiaconflict ukrainerussiacrisis kiev,_
153,153,26/02/2022,23:20:59,germany 🇩🇪 sending weapons completing potential,en,germany 🇩🇪 sending weapons completing potential,_
154,154,26/02/2022,23:18:10,difference hitler sin always sin putinhitler distraction humanity russianarmy,en,difference hitler sin always sin putinhitler distraction humanity russianarmy,_
155,155,26/02/2022,23:15:54,stand stop instead spread end without blood end friendly conversation 😑😑😑😑,en,stand stop instead spread end without blood end friendly conversation 😑😑😑😑,_
156,156,26/02/2022,23:15:17,dlithic embodied prod syndrome via youtube anonymous nbcsnl enjoy portals yin lp couple years agopce,en,dlithic embodied prod syndrome via youtube anonymous nbcsnl enjoy portals yin lp couple years agopce,_
157,157,26/02/2022,23:14:34,stepped 😶 ukrainerussiaconflict,en,stepped 😶 ukrainerussiaconflict,_
158,158,26/02/2022,23:13:58,swiftban swiftsanctions worldwariii russiaukraine eu worldpeace swift sanctions much financial nuke ruin fuel gas wheat gold prices shoot eu suffer also along developing countries,en,swiftban swiftsanctions worldwariii russiaukraine eu worldpeace swift sanctions much financial nuke ruin fuel gas wheat gold prices shoot eu suffer also along developing countries,_
159,159,26/02/2022,23:13:56,kyivindependent ukrainianarmy standwithukriane ukrainian zelenskyyua unsc global human organizations needs pay attention butchers humanity coming😢 one save innocent people🗺️ bravoukraine 💙💛,en,kyivindependent ukrainianarmy standwithukriane ukrainian zelenskyyua unsc global human organizations needs pay attention butchers humanity coming😢 one save innocent people🗺️ bravoukraine 💙💛,_
160,160,26/02/2022,23:11:11,breaking usa partners countries drops financial nuclear weapon cut transaction banks swift swiftban,en,breaking usa partners countries drops financial nuclear weapon cut transaction banks swift swiftban,_
161,161,26/02/2022,23:10:47,thane one secured place 😂😂 koi terrorist attack ni koi waterloging nahi 😂 roadsofmumbai mumbaitraffic thane,en,thane one secured place 😂😂 koi terrorist attack ni koi waterloging nahi 😂 roadsofmumbai mumbaitraffic thane,_
162,162,26/02/2022,23:08:39,longer iii forming alliances looming stopwar,en,longer iii forming alliances looming stopwar,_
163,163,26/02/2022,23:06:41,dont think drop nuke area ultimately wants exploit think would use dirty bombs something else think could sell nuclear waste black market enemies potus istandwithukraine,en,dont think drop nuke area ultimately wants exploit think would use dirty bombs something else think could sell nuclear waste black market enemies potus istandwithukraine,_
164,164,26/02/2022,23:06:17,vs russiavsukraine,en,vs russiavsukraine,_
165,165,26/02/2022,23:06:12,ive seen pictures weekend national guard drill supposed makings nothing seems right dick zelenskyy liar biden corrupt media lost years ago trust nothing ukrainewar,en,ive seen pictures weekend national guard drill supposed makings nothing seems right dick zelenskyy liar biden corrupt media lost years ago trust nothing ukrainewar,_
166,166,26/02/2022,23:03:55,anyone else urge go buy guns starts,en,anyone else urge go buy guns starts,_
167,167,26/02/2022,23:03:24,worlds horrible economic sanction called swift ban imposed usa europe lethal nuclear weapons give rise die situation swiftban sanctions,en,worlds horrible economic sanction called swift ban imposed usa europe lethal nuclear weapons give rise die situation swiftban sanctions,_
168,168,26/02/2022,23:03:04,dont want 3,en,dont want 3,_
169,169,26/02/2022,23:00:47,threat mutually assured destruction via nuclear prevent usa🇺🇸 china europe🇪🇺 india etc using nuclear weapons win wars💥🕊 apocalypse prayforpeace worldpeace,en,threat mutually assured destruction via nuclear prevent usa🇺🇸 china europe🇪🇺 india etc using nuclear weapons win wars💥🕊 apocalypse prayforpeace worldpeace,_
170,170,26/02/2022,22:58:41,someone tell trump go tv personality competent leader zelensky russiaukraine kyiv,en,someone tell trump go tv personality competent leader zelensky russiaukraine kyiv,_
171,171,26/02/2022,22:56:25,fortune favours brave ✊ russianarmy,en,fortune favours brave ✊ russianarmy,_
172,172,26/02/2022,22:56:20,happens language fails maegaret atwood stoprussia stopwar,en,happens language fails maegaret atwood stoprussia stopwar,_
173,173,26/02/2022,22:55:08,"big statement potus ""other sanctions option russia""",en,"big statement potus ""other sanctions option russia""",_
174,174,26/02/2022,22:54:33,briannn34811794 hp_darthmaul kofmanmichael hope ukrainian civilians access biochemical warfare protective gear wmd,en,briannn34811794 hp_darthmaul kofmanmichael hope ukrainian civilians access biochemical warfare protective gear wmd,_
175,175,26/02/2022,22:53:16,really dont want see instead map worldwariii,en,really dont want see instead map worldwariii,_
176,176,26/02/2022,22:53:12,"""i need ammunition ride"" youll see legendary quote president zelensky tshirtsmuralssocial media bios rest lifeand good reason zelensky istandwithukraine ukrainewar ukrainrussia ukraineinvasion kyiv",en,"""i need ammunition ride"" youll see legendary quote president zelensky tshirtsmuralssocial media bios rest lifeand good reason zelensky istandwithukraine ukrainewar ukrainrussia ukraineinvasion kyiv",_
177,177,26/02/2022,22:52:54,one thing clear countries matter u treat countries time thats nuclear weapons important country pokhran crucial step indian history ukrainewar,en,one thing clear countries matter u treat countries time thats nuclear weapons important country pokhran crucial step indian history ukrainewar,_
178,178,26/02/2022,22:51:58,start appreciating little things blessed sleeping peacefully home nowadays everyone lucky 💔🥺🥺 sundaymorning sundaythoughts russianarmy ukrainewar,en,start appreciating little things blessed sleeping peacefully home nowadays everyone lucky 💔🥺🥺 sundaymorning sundaythoughts russianarmy ukrainewar,_
179,179,26/02/2022,22:50:20,put russianarmy,en,put russianarmy,_
180,180,26/02/2022,22:50:20,increase decrease arsenal nuclear weapons 💥 peacenotwar 💥,en,increase decrease arsenal nuclear weapons 💥 peacenotwar 💥,_
181,181,26/02/2022,22:50:02,im beenthere genx coldwar,en,im beenthere genx coldwar,_
182,182,26/02/2022,22:48:56,see period gasenergy scarse europeanunion get cheap widely available cryptocurrency get popular hopefully see end influence best case scenario…this wont happen swiftban,en,see period gasenergy scarse europeanunion get cheap widely available cryptocurrency get popular hopefully see end influence best case scenario…this wont happen swiftban,_
183,183,26/02/2022,22:48:17,although time im ready day strap brothers sisters arms lol felt shit soul😂😂😂😂🙏🏾 prayforpeace darkhumor memes,en,although time im ready day strap brothers sisters arms lol felt shit soul😂😂😂😂🙏🏾 prayforpeace darkhumor memes,_
184,184,26/02/2022,22:47:42,may lose putins,en,may lose putins,_
185,185,26/02/2022,22:44:44,slept making meme wakes junaid jamsheds concert,en,slept making meme wakes junaid jamsheds concert,_
186,186,26/02/2022,22:39:50,earth fvcked place,en,earth fvcked place,_
187,187,26/02/2022,22:39:27,sunday memes 😛 web3 developer 😂 web3,en,sunday memes 😛 web3 developer 😂 web3,_
188,188,26/02/2022,22:38:31,refusal accept diplomatic passports kiev bidenisafailure ukrainewar stopwar europe un,en,refusal accept diplomatic passports kiev bidenisafailure ukrainewar stopwar europe un,_
189,189,26/02/2022,22:37:43,real heroine ukriane ❤️ retweet agree 🤗 russianarmy,en,real heroine ukriane ❤️ retweet agree 🤗 russianarmy,_
190,190,26/02/2022,22:37:28,🙏🏽 navy suspected firing civilian tanker crew injured ukraineinvasion ukrainerussiacrisis worldwariii,en,🙏🏽 navy suspected firing civilian tanker crew injured ukraineinvasion ukrainerussiacrisis worldwariii,_
191,191,26/02/2022,22:36:09,worst part even conspiracy,en,worst part even conspiracy,_
192,192,26/02/2022,22:36:09,ive smoking imma throw curveball feeling reveal aliens theyve know come stop nuclear,en,ive smoking imma throw curveball feeling reveal aliens theyve know come stop nuclear,_
193,193,26/02/2022,22:36:03,suddenly strangers good memories friends weekendvibes,en,suddenly strangers good memories friends weekendvibes,_
194,194,26/02/2022,22:35:14,madman 21st century vladimir invading europe engulfing need abbreviation agree fuckputin fckputin,en,madman 21st century vladimir invading europe engulfing need abbreviation agree fuckputin fckputin,_
195,195,26/02/2022,22:31:30,saviors,en,saviors,_
196,196,26/02/2022,22:31:25,biden specially call republic bharat give hint 😂😂,en,biden specially call republic bharat give hint 😂😂,_
197,197,26/02/2022,22:31:21,chechen armys aesthetic lowkey fire gonna lie 🔥 ramzankadyrov chechens ukrainerussiacrisis ukrainerussiaconflict kiev kyiv kharkiv mariupol,en,chechen armys aesthetic lowkey fire gonna lie 🔥 ramzankadyrov chechens ukrainerussiacrisis ukrainerussiaconflict kiev kyiv kharkiv mariupol,_
